categories,subcategories,bedrooms,bathrooms,building_size,land_size,num_floors,furnished,geo_point,page_url,parent_url,ac_unit,balcony,yard,security,pool,price
house,"[""house"",""single-family-house""]",5,4,336.0,138.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-dijual-di-komplek-pancoran-mas-permai-bebas-170564726932.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,1200000000
house,"[""house"",""single-family-house""]",2,2,74.0,60.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/dijual-rumah-2-lantai-lokasi-500-meter-dari-alun-a-170444817272.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,yes,yes,,,550000000
house,"[""house"",""single-family-house""]",3,1,195.0,325.0,2.0,,"[106.78954,-6.33629]",https://www.lamudi.co.id/dijual-rumah-lokasi-strategis-di-mega-cinere-depok-17081787245.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,,3430000000
house,"[""house"",""single-family-house""]",2,1,80.0,80.0,0.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-murah-bagus-siap-huni-hanya-100-meter-dari-j-169625098640.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,450000000
house,"[""house"",""single-family-house""]",3,2,70.0,62.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/jual-rumah-free-bphtb-dekat-stasiun-depok-baru-170679648089.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,yes,yes,,1050000000
house,"[""house"",""single-family-house""]",8,4,500.0,308.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-tingkat-dalam-komplek-perumahan-cinere-estat-170226555682.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2700000000
house,"[""house"",""single-family-house""]",2,1,38.0,90.0,,,"[106.821284,-6.418351]",https://www.lamudi.co.id/rumah-sudah-renovasi-di-grand-depok-city-bisa-kpr-170963728274.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,1180000000
house,"[""house"",""single-family-house""]",2,1,46.0,84.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-di-depok-sawangan-harrington-residence-170253261962.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,yes,550000000
house,"[""house"",""single-family-house""]",4,3,120.0,116.0,2.0,,"[106.90937,-6.36587]",https://www.lamudi.co.id/jual-rumah-modern-murah-di-cibubur-villa-dekat-lrt-170955913310.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,1400000000
house,"[""house"",""single-family-house""]",3,3,107.0,93.0,,,"[106.88288,-6.3632]",https://www.lamudi.co.id/town-house-modern-dekat-lrt-cibubur-samping-the-ad-170936817364.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1529000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,123,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-megah-harga-kebawah-170529041373.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,240000000
house,"[""house"",""single-family-house""]",4,5,162.0,127.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-baru-2-lt-bergaya-modern-strategis-di-komp-i-169166572456.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,,,1600000000
house,"[""house"",""single-family-house""]",2,1,45.0,42.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-2-lantai-dekat-pintu-toll-cicilan-2-jutaan-169625488176.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,,,,yes,525000000
house,"[""house"",""single-family-house""]",4,2,168.0,90.0,,,"[106.76821,-6.38845]",https://www.lamudi.co.id/rumah-murah-2-lt-siap-huni-kpr-di-depok-free-biaya-169497057029.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,,,yes,,1130000000
house,"[""house"",""single-family-house""]",3,4,120.0,194.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-di-grand-depok-city-cluster-acacia-10-menit-170594584928.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,2410000000
house,"[""house"",""single-family-house""]",2,1,45.0,60.0,,,"[106.76732614877,-6.415712305619]",https://www.lamudi.co.id/rumah-di-jual-depok-lokasi-pinggir-jalan-kpr-tanpa-169067660545.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,440000000
house,"[""house"",""single-family-house""]",4,2,80.0,214.0,,,"[106.77932,-6.38694]",https://www.lamudi.co.id/dijual-rumah-dekat-tol-andara-sawangan-170628549696.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,2400000000
house,"[""house"",""single-family-house""]",3,2,60.0,66.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/hunian-minimalist-modern-2-lantai-free-biaya-biaya-169424717962.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,yes,912340000
house,"[""house"",""single-family-house""]",3,2,147.0,280.0,1.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-mewah-murah-1-lantai-di-cinere-jakarta-169573866624.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,5500000000
house,"[""house"",""single-family-house""]",3,2,50.0,40.0,,,"[106.83735,-6.4322]",https://www.lamudi.co.id/rumah-2-lantai-murah-eksklusif-cilodong-depok-prom-170324611294.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,570000000
house,"[""house"",""single-family-house""]",3,2,74.0,84.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-sertifikat-shm-15-menit-itc-depok-169855141698.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,777000000
house,"[""house"",""single-family-house""]",3,2,80.0,84.0,,,"[106.84514,-6.4103]",https://www.lamudi.co.id/rumah-dalam-komplek-besar-di-jl-tole-iskandar-depo-170930725230.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,800000000
house,"[""house"",""single-family-house""]",3,1,170.0,241.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-di-limo-cinere-hanya-5-menit-ke-akses-168793052626.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,,,1900000000
house,"[""house"",""single-family-house""]",2,1,45.0,70.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/jual-rumah-siap-huni-17102114064.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,285000000
house,"[""house"",""single-family-house""]",4,4,400.0,1009.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/jual-rumah-di-harjamukti-cimanggis-depok-170863362352.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,9000000000
house,"[""house"",""single-family-house""]",3,1,32.0,60.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-keren-dicipayung-depok-hanya-10-menit-kestas-170962377851.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,yes,yes,yes,,380000000
house,"[""house"",""single-family-house""]",4,2,265.0,300.0,,,null,https://www.lamudi.co.id/dijual-rumah-di-permata-puri-laguna-radar-auri-cim-16853322481.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,2500000000
house,"[""house"",""single-family-house""]",5,3,160.0,132.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-modern-2-lantai-dalam-komplek-elite-di-ciner-17102262125.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,2350000000
house,"[""house"",""townhouse""]",4,3,94.0,72.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-jual-cepat-di-cinere-170747327876.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,,1400000000
house,"[""house"",""single-family-house""]",5,4,220.0,240.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/perumahan-pesanggrahan-cinere-depok-170122599888.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,yes,,3250000000
house,"[""house"",""single-family-house""]",2,2,90.0,105.0,,,"[106.90489,-6.41184]",https://www.lamudi.co.id/dijual-rumah-di-bukit-golf-cibubur-akses-tol-ciman-170336874466.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,1020000000
house,"[""house"",""single-family-house""]",4,5,250.0,239.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cinere-dekat-tol-krukut-full-furnished-170697790919.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3500000000
house,"[""house"",""single-family-house""]",5,4,200.0,171.0,,,"[106.79776,-6.3927]",https://www.lamudi.co.id/rumah-dekat-tol-margonda-dan-stasiun-di-mampang-pa-170950849061.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,yes,2700000000
house,"[""house"",""single-family-house""]",3,3,88.0,71.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-oz-residence-cinere-di-jl-cinere-raya-170012252531.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,,1700000000
house,"[""house"",""single-family-house""]",2,1,36.0,105.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/di-jual-rumah-minimalist-hanya-dp-8-juta-all-in-170807147658.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,672811080
house,"[""house"",""single-family-house""]",3,2,65.0,66.0,,,"[106.8929,-6.40092]",https://www.lamudi.co.id/real-estate-samping-jalan-tol-jagorawi-km-17-fasil-170927907356.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,yes,yes,,,789000000
house,"[""house"",""single-family-house""]",2,1,45.0,72.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-siap-huni-modern-fasilitas-lengkap-di-sawang-170694225823.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,,450000000
house,"[""house"",""single-family-house""]",3,2,72.0,53.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-rumah-2-lantai-di-dekat-pintu-toll-pondok-c-169692848043.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,678000000
house,"[""house"",""townhouse""]",4,3,130.0,105.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/curug-tanah-baru-rumah-tingkat-siap-huni-perbatasa-168132073476.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,,,yes,,1400000000
house,"[""house"",""single-family-house""]",7,5,300.0,420.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-sangat-ekslusif-sangat-nyaman-di-cinere-pang-169693469659.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,yes,yes,yes,yes,9000000000
house,"[""house"",""townhouse""]",3,2,100.0,112.0,,,"[106.77710075134,-6.3693378101968]",https://www.lamudi.co.id/rumah-dijual-cluster-parakan-cinangka-depok-170131294316.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,yes,yes,980000000
house,"[""house"",""single-family-house""]",4,2,144.0,72.0,2.0,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-strategis-7-menit-ke-yogya-mall-tole-iskanda-170004432940.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,970000000
house,"[""house"",""single-family-house""]",2,2,64.0,70.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/jual-rumah-cipayung-depok-330jt-nego-170778904593.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,330000000
house,"[""house"",""single-family-house""]",2,1,55.0,73.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-depok-pitara-pancoranmas-ready-unit-17067080176.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,,,,530000000
house,"[""house"",""single-family-house""]",2,1,54.0,84.0,1.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-2-kamar-tidur-di-sawangan-depok-169624267760.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,550000000
house,"[""house"",""townhouse""]",2,2,50.0,50.0,2.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/mini-cluster-syariah-2-lantai-dalam-komplek-bumi-s-170947784383.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,yes,550000000
house,"[""house"",""single-family-house""]",2,1,78.0,57.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-di-bukit-golf-cimanggis-siap-huni-nego-170910310061.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,yes,590000000
house,"[""house"",""single-family-house""]",2,1,45.0,77.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-murah-full-furnish-disc-50jt-siap-huni-kpr-f-169332347351.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,,yes,,725000000
house,"[""house"",""single-family-house""]",2,1,36.0,60.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/di-jual-rumah-klaster-citayam-kareem-properti.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,,,375000000
house,"[""house"",""townhouse""]",4,3,103.0,85.0,,,"[106.86996,-6.37199]",https://www.lamudi.co.id/rumah-dijual-siap-huni-depok-2-5-lt-dekat-tol-cibu-170167858372.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,,yes,,1778000000
house,"[""house"",""single-family-house""]",3,3,130.0,71.0,,,"[106.8038,-6.36866]",https://www.lamudi.co.id/dijual-rumah-american-clasic-modern-di-tanah-baru-169416288338.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,yes,yes,yes,,1600000000
house,"[""house"",""single-family-house""]",2,1,30.0,30.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/raffa-recidence-cipayung-depok-170229666984.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,150000000
house,"[""house"",""single-family-house""]",2,1,55.0,72.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/dijual-permata-depok-regency-169156902546.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,575000000
house,"[""house"",""single-family-house""]",2,1,37.0,67.0,,,"[106.84255,-6.43606]",https://www.lamudi.co.id/rumah-strategis-di-kota-depok-170729179480.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,,yes,yes,,689777712
house,"[""house"",""single-family-house""]",2,1,50.0,88.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-strategis-di-jl-taman-anyelir-3-dekat-stasiu-17061559236.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,650000000
house,"[""house"",""townhouse""]",2,1,45.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-siap-huni-2-kamar-tidur-dekat-mall-the-park-169735806869.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,610000000
house,"[""house"",""single-family-house""]",2,1,40.0,50.0,,,"[106.80242,-6.44394]",https://www.lamudi.co.id/dijual-rumah-cash-siap-huni-dekat-stasiun-krl-170728014869.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,250000000
house,"[""house"",""single-family-house""]",3,2,56.0,65.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-ready-siap-huni-dekat-jaksel-10-menit-tol-de-16769516343.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,,755000000
house,"[""house"",""single-family-house""]",2,1,38.0,61.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-murah-3-jt-all-in-promo-dp-0-dekat-grand-dep-170992308465.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,475000000
house,"[""house"",""townhouse""]",3,2,70.0,60.0,2.0,,"[106.8035,-6.36897]",https://www.lamudi.co.id/rumah-putih-bersih-di-beji-depok-diapit-2-tol-kruk-170847822935.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,yes,yes,yes,,945000000
house,"[""house"",""townhouse""]",2,1,36.0,57.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-di-depok-cluster-bebas-banjir-170773545093.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,250000000
house,"[""house"",""single-family-house""]",3,2,62.0,63.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-dijual-2-lantai-hanya-700-jutaan-di-cimanggi-169625785398.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,,,770550000
house,"[""house"",""single-family-house""]",6,6,650.0,400.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-2-lantai-di-puri-cinere-depok-169727201984.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,7800000000
house,"[""house"",""single-family-house""]",4,3,180.0,90.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-di-depok-2-timur-dekat-smp-n-3-depok-170895077899.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,1100000000
house,"[""house"",""single-family-house""]",3,2,56.0,60.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/perumahan-murah-di-cilodong-depok-dekat-dari-stasi-169044621179.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,765000000
house,"[""house"",""single-family-house""]",2,1,45.0,70.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/tahap-9-promo-resesi-2023-169625503649.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,,yes,495000000
house,"[""house"",""single-family-house""]",2,1,36.0,120.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dlm-perumahan-belakang-gdc-170890917062.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,550000000
house,"[""house"",""single-family-house""]",2,2,57.0,77.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-cimanggis-townhouse-depok-170012746131.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,694000000
house,"[""house"",""single-family-house""]",3,2,89.0,105.0,2.0,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rumah-strategis-hanya-8-menit-ke-gerbang-tol-kruku-170470049381.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,yes,yes,,1660000000
house,"[""house"",""single-family-house""]",5,5,340.0,154.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-modern-harga-terbaik-semi-furnished-di-ciner-170442748310.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2700000000
house,"[""house"",""single-family-house""]",10,9,300.0,599.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-cinere-raya-dengan-16-pintu-kontrakan-169683473566.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,8000000000
house,"[""house"",""single-family-house""]",2,1,38.0,78.0,,,"[106.89288,-6.40095]",https://www.lamudi.co.id/rumah-1-lt-dekat-jalan-tol-dan-stasiun-lrt-akses-m-170927907092.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,,,739000000
house,"[""house"",""single-family-house""]",2,1,40.0,60.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-dijual-200-jutaan-169627045942.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,250000000
house,"[""house"",""single-family-house""]",1,1,23.0,30.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-minimalis-griya-fairus-annisa-100jutaan-cilo-169518738474.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,169000000
house,"[""house"",""single-family-house""]",2,1,45.0,72.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-shm-di-griya-melati-mas-15-menit-ke-stasiun-170813696076.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,700000000
house,"[""house"",""single-family-house""]",4,3,103.0,85.0,,,"[106.86996,-6.37199]",https://www.lamudi.co.id/rumah-siap-huni-depok-2-5-lt-dekat-tol-cibubur-dan-170090591396.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1850000000
